,year,location,total_house,total_house_male,total_house_female,total_people,total_people_male,total_people_female,class_1_house,class_1_house_male,class_1_house_female,class_1_people,class_1_people_male,class_1_people_female,class_2_house,class_2_house_male,class_2_house_female,class_2_people,class_2_people_male,class_2_people_female,class_3_house,class_3_house_male,class_3_house_female,class_3_people,class_3_people_male,class_3_people_female,rate_of_house,rate_of_people
315,2004,臺南市,1960.0,910.0,1050.0,5148.0,2324.0,2824.0,43.0,29.0,14.0,48.0,30.0,18.0,493.0,275.0,218.0,913.0,441.0,472.0,1424.0,606.0,818.0,4187.0,1853.0,2334.0,0.79,0.68
316,2004,臺 北 市,15970.0,8763.0,7207.0,40184.0,20916.0,19268.0,1618.0,1215.0,403.0,1689.0,1259.0,430.0,4453.0,2388.0,2065.0,10520.0,5186.0,5334.0,9899.0,5160.0,4739.0,27975.0,14471.0,13504.0,1.73,1.53
317,2004,高 雄 市,7275.0,3416.0,3859.0,16557.0,7680.0,8877.0,217.0,143.0,74.0,240.0,159.0,81.0,3326.0,1630.0,1696.0,6818.0,3341.0,3477.0,3732.0,1643.0,2089.0,9499.0,4180.0,5319.0,1.35,1.09
318,2004,金門縣,302.0,151.0,151.0,767.0,384.0,383.0,4.0,2.0,2.0,8.0,5.0,3.0,158.0,70.0,88.0,374.0,181.0,193.0,140.0,79.0,61.0,385.0,198.0,187.0,1.16,1.19
319,2004,連江縣,35.0,20.0,15.0,51.0,31.0,20.0,26.0,18.0,8.0,28.0,19.0,9.0,7.0,1.0,6.0,19.0,9.0,10.0,2.0,1.0,1.0,4.0,3.0,1.0,2.01,0.54
320,2003,全國,76406.0,40247.0,36159.0,187875.0,92793.0,95082.0,3702.0,2388.0,1314.0,4175.0,2680.0,1495.0,21219.0,11150.0,10069.0,46762.0,23593.0,23169.0,51485.0,26709.0,24776.0,136938.0,66520.0,70418.0,1.08,0.83
321,2003,臺北縣,8027.0,3728.0,4299.0,20579.0,9491.0,11088.0,322.0,188.0,134.0,377.0,220.0,157.0,1728.0,807.0,921.0,3571.0,1667.0,1904.0,5977.0,2733.0,3244.0,16631.0,7604.0,9027.0,0.66,0.56
322,2003,宜蘭縣,2408.0,1415.0,993.0,5794.0,2927.0,2867.0,51.0,36.0,15.0,52.0,36.0,16.0,359.0,229.0,130.0,817.0,461.0,356.0,1998.0,1150.0,848.0,4925.0,2430.0,2495.0,1.75,1.25
323,2003,桃園縣,3532.0,1413.0,2119.0,9191.0,3677.0,5514.0,149.0,60.0,89.0,159.0,64.0,95.0,1058.0,423.0,635.0,2444.0,978.0,1466.0,2325.0,930.0,1395.0,6588.0,2635.0,3953.0,0.64,0.5
324,2003,新竹縣,812.0,436.0,376.0,2287.0,1213.0,1074.0,74.0,46.0,28.0,79.0,49.0,30.0,370.0,198.0,172.0,860.0,461.0,399.0,368.0,192.0,176.0,1348.0,703.0,645.0,0.64,0.5
325,2003,苗栗縣,1549.0,932.0,617.0,3376.0,1773.0,1603.0,22.0,14.0,8.0,22.0,14.0,8.0,346.0,221.0,125.0,642.0,374.0,268.0,1181.0,697.0,484.0,2712.0,1385.0,1327.0,1.01,0.6
326,2003,臺中縣,2076.0,1121.0,955.0,4933.0,2656.0,2277.0,9.0,8.0,1.0,10.0,9.0,1.0,214.0,117.0,97.0,476.0,257.0,219.0,1853.0,996.0,857.0,4447.0,2390.0,2057.0,0.5,0.32
327,2003,彰化縣,3890.0,1966.0,1924.0,8413.0,4250.0,4163.0,11.0,6.0,5.0,11.0,6.0,5.0,438.0,211.0,227.0,999.0,481.0,518.0,3441.0,1749.0,1692.0,7403.0,3763.0,3640.0,1.17,0.64
328,2003,南投縣,3108.0,1835.0,1273.0,8054.0,4015.0,4039.0,60.0,48.0,12.0,63.0,50.0,13.0,640.0,390.0,250.0,1244.0,655.0,589.0,2408.0,1397.0,1011.0,6747.0,3310.0,3437.0,1.98,1.49
329,2003,雲林縣,3832.0,1975.0,1857.0,9358.0,4807.0,4551.0,53.0,28.0,25.0,53.0,28.0,25.0,1568.0,796.0,772.0,3945.0,1988.0,1957.0,2211.0,1151.0,1060.0,5360.0,2791.0,2569.0,1.84,1.26
330,2003,嘉義縣,2083.0,1330.0,753.0,5335.0,2757.0,2578.0,51.0,36.0,15.0,55.0,37.0,18.0,450.0,273.0,177.0,941.0,469.0,472.0,1582.0,1021.0,561.0,4339.0,2251.0,2088.0,1.3,0.95
331,2003,臺南縣,2439.0,1487.0,952.0,4743.0,2546.0,2197.0,89.0,63.0,26.0,94.0,65.0,29.0,814.0,466.0,348.0,1285.0,728.0,557.0,1536.0,958.0,578.0,3364.0,1753.0,1611.0,0.72,0.43
332,2003,高雄縣,2696.0,1630.0,1066.0,5639.0,2994.0,2645.0,116.0,83.0,33.0,120.0,86.0,34.0,760.0,493.0,267.0,1413.0,785.0,628.0,1820.0,1054.0,766.0,4106.0,2123.0,1983.0,0.69,0.46
333,2003,屏東縣,5184.0,3067.0,2117.0,11836.0,6239.0,5597.0,143.0,102.0,41.0,146.0,103.0,43.0,1242.0,800.0,442.0,2515.0,1426.0,1089.0,3799.0,2165.0,1634.0,9175.0,4710.0,4465.0,2.02,1.31
334,2003,臺東縣,3504.0,1790.0,1714.0,10735.0,5439.0,5296.0,225.0,139.0,86.0,293.0,181.0,112.0,1131.0,568.0,563.0,3063.0,1538.0,1525.0,2148.0,1083.0,1065.0,7379.0,3720.0,3659.0,4.65,4.42
335,2003,花蓮縣,3649.0,1959.0,1690.0,9356.0,4588.0,4768.0,32.0,21.0,11.0,32.0,21.0,11.0,685.0,342.0,343.0,1429.0,721.0,708.0,2932.0,1596.0,1336.0,7895.0,3846.0,4049.0,3.29,2.66
336,2003,澎湖縣,1341.0,667.0,674.0,3397.0,1725.0,1672.0,480.0,240.0,240.0,674.0,377.0,297.0,453.0,233.0,220.0,1421.0,730.0,691.0,408.0,194.0,214.0,1302.0,618.0,684.0,4.63,3.68
337,2003,基隆市,1043.0,453.0,590.0,2246.0,1027.0,1219.0,14.0,11.0,3.0,16.0,12.0,4.0,430.0,187.0,243.0,779.0,341.0,438.0,599.0,255.0,344.0,1451.0,674.0,777.0,0.76,0.57
338,2003,新竹市,731.0,346.0,385.0,1580.0,753.0,827.0,23.0,13.0,10.0,27.0,15.0,12.0,203.0,96.0,107.0,389.0,184.0,205.0,505.0,237.0,268.0,1164.0,554.0,610.0,0.6,0.41
339,2003,臺中市,1375.0,618.0,757.0,3798.0,1709.0,2089.0,70.0,31.0,39.0,70.0,31.0,39.0,252.0,113.0,139.0,715.0,322.0,393.0,1053.0,474.0,579.0,3013.0,1356.0,1657.0,0.41,0.38
340,2003,嘉義市,1081.0,578.0,503.0,2657.0,1343.0,1314.0,77.0,44.0,33.0,80.0,45.0,35.0,352.0,201.0,151.0,653.0,365.0,288.0,652.0,333.0,319.0,1924.0,933.0,991.0,1.28,0.99
341,2003,臺南市,1763.0,812.0,951.0,4812.0,2186.0,2626.0,52.0,27.0,25.0,57.0,30.0,27.0,481.0,242.0,239.0,903.0,455.0,448.0,1230.0,543.0,687.0,3852.0,1701.0,2151.0,0.73,0.64
342,2003,臺 北 市,13115.0,7299.0,5816.0,33071.0,16886.0,16185.0,1318.0,971.0,347.0,1386.0,1004.0,382.0,3931.0,2129.0,1802.0,9334.0,4819.0,4515.0,7866.0,4199.0,3667.0,22351.0,11063.0,11288.0,1.43,1.26
343,2003,高 雄 市,6832.0,3219.0,3613.0,15859.0,7374.0,8485.0,235.0,155.0,80.0,265.0,175.0,90.0,3138.0,1538.0,1600.0,6526.0,3198.0,3328.0,3459.0,1526.0,1933.0,9068.0,4001.0,5067.0,1.3,1.05
344,2003,金門縣,299.0,150.0,149.0,765.0,383.0,382.0,6.0,3.0,3.0,12.0,6.0,6.0,164.0,74.0,90.0,373.0,178.0,195.0,129.0,73.0,56.0,380.0,199.0,181.0,1.55,1.25
345,2003,連江縣,37.0,21.0,16.0,61.0,35.0,26.0,20.0,15.0,5.0,22.0,16.0,6.0,12.0,3.0,9.0,25.0,12.0,13.0,5.0,3.0,2.0,14.0,7.0,7.0,2.21,0.69
346,2002,全國,70417.0,0.0,0.0,171200.0,0.0,0.0,3648.0,0.0,0.0,4064.0,0.0,0.0,20987.0,0.0,0.0,45454.0,0.0,0.0,45782.0,0.0,0.0,121682.0,0.0,0.0,1.02,0.76
347,2002,臺北縣,8261.0,0.0,0.0,20741.0,0.0,0.0,376.0,0.0,0.0,452.0,0.0,0.0,1901.0,0.0,0.0,4106.0,0.0,0.0,5984.0,0.0,0.0,16183.0,0.0,0.0,0.69,0.57
348,2002,宜蘭縣,1881.0,0.0,0.0,5094.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,335.0,0.0,0.0,1134.0,0.0,0.0,1492.0,0.0,0.0,3906.0,0.0,0.0,1.38,1.1
349,2002,桃園縣,3287.0,0.0,0.0,8483.0,0.0,0.0,168.0,0.0,0.0,175.0,0.0,0.0,1135.0,0.0,0.0,2574.0,0.0,0.0,1984.0,0.0,0.0,5734.0,0.0,0.0,0.61,0.47
350,2002,新竹縣,743.0,0.0,0.0,1944.0,0.0,0.0,72.0,0.0,0.0,76.0,0.0,0.0,319.0,0.0,0.0,709.0,0.0,0.0,352.0,0.0,0.0,1159.0,0.0,0.0,0.6,0.43
351,2002,苗栗縣,1443.0,0.0,0.0,3223.0,0.0,0.0,54.0,0.0,0.0,55.0,0.0,0.0,403.0,0.0,0.0,693.0,0.0,0.0,986.0,0.0,0.0,2475.0,0.0,0.0,0.96,0.57
352,2002,臺中縣,2097.0,0.0,0.0,5306.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,0.0,316.0,0.0,0.0,886.0,0.0,0.0,1765.0,0.0,0.0,4403.0,0.0,0.0,0.51,0.35
353,2002,彰化縣,3473.0,0.0,0.0,7452.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,517.0,0.0,0.0,1198.0,0.0,0.0,2939.0,0.0,0.0,6237.0,0.0,0.0,1.06,0.57
354,2002,南投縣,3025.0,0.0,0.0,8116.0,0.0,0.0,84.0,0.0,0.0,86.0,0.0,0.0,819.0,0.0,0.0,1722.0,0.0,0.0,2122.0,0.0,0.0,6308.0,0.0,0.0,1.95,1.5
355,2002,雲林縣,3011.0,0.0,0.0,8061.0,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,1217.0,0.0,0.0,3174.0,0.0,0.0,1755.0,0.0,0.0,4848.0,0.0,0.0,1.46,1.09
356,2002,嘉義縣,1872.0,0.0,0.0,4739.0,0.0,0.0,52.0,0.0,0.0,53.0,0.0,0.0,455.0,0.0,0.0,916.0,0.0,0.0,1365.0,0.0,0.0,3770.0,0.0,0.0,1.18,0.84
357,2002,臺南縣,2297.0,0.0,0.0,4399.0,0.0,0.0,99.0,0.0,0.0,107.0,0.0,0.0,886.0,0.0,0.0,1383.0,0.0,0.0,1312.0,0.0,0.0,2909.0,0.0,0.0,0.69,0.4
358,2002,高雄縣,2394.0,0.0,0.0,4853.0,0.0,0.0,129.0,0.0,0.0,129.0,0.0,0.0,719.0,0.0,0.0,1294.0,0.0,0.0,1546.0,0.0,0.0,3430.0,0.0,0.0,0.62,0.39
359,2002,屏東縣,5230.0,0.0,0.0,12355.0,0.0,0.0,184.0,0.0,0.0,187.0,0.0,0.0,1302.0,0.0,0.0,2585.0,0.0,0.0,3744.0,0.0,0.0,9583.0,0.0,0.0,2.06,1.36
360,2002,臺東縣,2549.0,0.0,0.0,8332.0,0.0,0.0,163.0,0.0,0.0,208.0,0.0,0.0,872.0,0.0,0.0,2092.0,0.0,0.0,1514.0,0.0,0.0,6032.0,0.0,0.0,3.43,3.42
361,2002,花蓮縣,3176.0,0.0,0.0,8990.0,0.0,0.0,54.0,0.0,0.0,56.0,0.0,0.0,750.0,0.0,0.0,1788.0,0.0,0.0,2372.0,0.0,0.0,7146.0,0.0,0.0,2.91,2.55
362,2002,澎湖縣,1274.0,0.0,0.0,3065.0,0.0,0.0,441.0,0.0,0.0,602.0,0.0,0.0,424.0,0.0,0.0,1172.0,0.0,0.0,409.0,0.0,0.0,1291.0,0.0,0.0,4.45,3.32
363,2002,基隆市,943.0,0.0,0.0,1818.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,444.0,0.0,0.0,771.0,0.0,0.0,491.0,0.0,0.0,1037.0,0.0,0.0,0.7,0.46
364,2002,新竹市,649.0,0.0,0.0,1319.0,0.0,0.0,25.0,0.0,0.0,29.0,0.0,0.0,203.0,0.0,0.0,383.0,0.0,0.0,421.0,0.0,0.0,907.0,0.0,0.0,0.55,0.35
365,2002,臺中市,1032.0,0.0,0.0,2802.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,0.0,220.0,0.0,0.0,593.0,0.0,0.0,764.0,0.0,0.0,2162.0,0.0,0.0,0.32,0.28
366,2002,嘉義市,923.0,0.0,0.0,2205.0,0.0,0.0,79.0,0.0,0.0,80.0,0.0,0.0,349.0,0.0,0.0,709.0,0.0,0.0,495.0,0.0,0.0,1416.0,0.0,0.0,1.12,0.82
367,2002,臺南市,1608.0,0.0,0.0,4328.0,0.0,0.0,59.0,0.0,0.0,64.0,0.0,0.0,443.0,0.0,0.0,826.0,0.0,0.0,1106.0,0.0,0.0,3438.0,0.0,0.0,0.68,0.58
368,2002,臺 北 市,12073.0,0.0,0.0,27184.0,0.0,0.0,1122.0,0.0,0.0,1182.0,0.0,0.0,3814.0,0.0,0.0,8401.0,0.0,0.0,7137.0,0.0,0.0,17601.0,0.0,0.0,1.33,1.03
369,2002,高 雄 市,6841.0,0.0,0.0,15579.0,0.0,0.0,282.0,0.0,0.0,309.0,0.0,0.0,2956.0,0.0,0.0,5949.0,0.0,0.0,3603.0,0.0,0.0,9321.0,0.0,0.0,1.32,1.03
370,2002,金門縣,305.0,0.0,0.0,781.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,175.0,0.0,0.0,383.0,0.0,0.0,122.0,0.0,0.0,384.0,0.0,0.0,1.61,1.33
371,2002,連江縣,30.0,0.0,0.0,31.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.86,0.35
372,2001,全國,67191.0,0.0,0.0,162699.0,0.0,0.0,4132.0,0.0,0.0,4761.0,0.0,0.0,22461.0,0.0,0.0,49876.0,0.0,0.0,40598.0,0.0,0.0,108062.0,0.0,0.0,0.99,0.73
373,2001,臺北縣,7490.0,0.0,0.0,18351.0,0.0,0.0,432.0,0.0,0.0,570.0,0.0,0.0,2005.0,0.0,0.0,4213.0,0.0,0.0,5053.0,0.0,0.0,13568.0,0.0,0.0,0.64,0.51
374,2001,宜蘭縣,1569.0,0.0,0.0,3447.0,0.0,0.0,55.0,0.0,0.0,58.0,0.0,0.0,294.0,0.0,0.0,906.0,0.0,0.0,1220.0,0.0,0.0,2483.0,0.0,0.0,1.17,0.74
375,2001,桃園縣,3780.0,0.0,0.0,11865.0,0.0,0.0,272.0,0.0,0.0,293.0,0.0,0.0,1367.0,0.0,0.0,3938.0,0.0,0.0,2141.0,0.0,0.0,7634.0,0.0,0.0,0.73,0.67
376,2001,新竹縣,798.0,0.0,0.0,2195.0,0.0,0.0,87.0,0.0,0.0,91.0,0.0,0.0,350.0,0.0,0.0,1102.0,0.0,0.0,361.0,0.0,0.0,1002.0,0.0,0.0,0.67,0.49
377,2001,苗栗縣,1326.0,0.0,0.0,3011.0,0.0,0.0,64.0,0.0,0.0,65.0,0.0,0.0,426.0,0.0,0.0,735.0,0.0,0.0,836.0,0.0,0.0,2211.0,0.0,0.0,0.89,0.54
378,2001,臺中縣,1850.0,0.0,0.0,4620.0,0.0,0.0,23.0,0.0,0.0,26.0,0.0,0.0,357.0,0.0,0.0,996.0,0.0,0.0,1470.0,0.0,0.0,3598.0,0.0,0.0,0.46,0.31
379,2001,彰化縣,3404.0,0.0,0.0,7413.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,592.0,0.0,0.0,1420.0,0.0,0.0,2794.0,0.0,0.0,5975.0,0.0,0.0,1.05,0.56
380,2001,南投縣,2745.0,0.0,0.0,7400.0,0.0,0.0,119.0,0.0,0.0,122.0,0.0,0.0,912.0,0.0,0.0,1978.0,0.0,0.0,1714.0,0.0,0.0,5300.0,0.0,0.0,1.79,1.37
381,2001,雲林縣,2811.0,0.0,0.0,7373.0,0.0,0.0,52.0,0.0,0.0,53.0,0.0,0.0,1133.0,0.0,0.0,2934.0,0.0,0.0,1626.0,0.0,0.0,4386.0,0.0,0.0,1.38,0.99
382,2001,嘉義縣,1785.0,0.0,0.0,4530.0,0.0,0.0,71.0,0.0,0.0,75.0,0.0,0.0,457.0,0.0,0.0,918.0,0.0,0.0,1257.0,0.0,0.0,3537.0,0.0,0.0,1.13,0.8
383,2001,臺南縣,2085.0,0.0,0.0,4100.0,0.0,0.0,95.0,0.0,0.0,103.0,0.0,0.0,858.0,0.0,0.0,1393.0,0.0,0.0,1132.0,0.0,0.0,2604.0,0.0,0.0,0.63,0.37
384,2001,高雄縣,1949.0,0.0,0.0,4285.0,0.0,0.0,116.0,0.0,0.0,118.0,0.0,0.0,679.0,0.0,0.0,1188.0,0.0,0.0,1154.0,0.0,0.0,2979.0,0.0,0.0,0.51,0.35
385,2001,屏東縣,6800.0,0.0,0.0,15882.0,0.0,0.0,337.0,0.0,0.0,356.0,0.0,0.0,2360.0,0.0,0.0,4508.0,0.0,0.0,4103.0,0.0,0.0,11018.0,0.0,0.0,2.7,1.75
386,2001,臺東縣,2718.0,0.0,0.0,7826.0,0.0,0.0,331.0,0.0,0.0,404.0,0.0,0.0,912.0,0.0,0.0,2267.0,0.0,0.0,1475.0,0.0,0.0,5155.0,0.0,0.0,3.68,3.2
387,2001,花蓮縣,2777.0,0.0,0.0,7206.0,0.0,0.0,75.0,0.0,0.0,79.0,0.0,0.0,812.0,0.0,0.0,1917.0,0.0,0.0,1890.0,0.0,0.0,5210.0,0.0,0.0,2.57,2.04
388,2001,澎湖縣,1185.0,0.0,0.0,2768.0,0.0,0.0,427.0,0.0,0.0,589.0,0.0,0.0,416.0,0.0,0.0,1240.0,0.0,0.0,342.0,0.0,0.0,939.0,0.0,0.0,4.19,3.0
389,2001,基隆市,862.0,0.0,0.0,1673.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,436.0,0.0,0.0,728.0,0.0,0.0,416.0,0.0,0.0,932.0,0.0,0.0,0.65,0.43
390,2001,新竹市,541.0,0.0,0.0,1117.0,0.0,0.0,26.0,0.0,0.0,30.0,0.0,0.0,228.0,0.0,0.0,424.0,0.0,0.0,287.0,0.0,0.0,663.0,0.0,0.0,0.47,0.3
391,2001,臺中市,809.0,0.0,0.0,2075.0,0.0,0.0,36.0,0.0,0.0,38.0,0.0,0.0,158.0,0.0,0.0,380.0,0.0,0.0,615.0,0.0,0.0,1657.0,0.0,0.0,0.25,0.21
392,2001,嘉義市,883.0,0.0,0.0,2160.0,0.0,0.0,87.0,0.0,0.0,91.0,0.0,0.0,349.0,0.0,0.0,696.0,0.0,0.0,447.0,0.0,0.0,1373.0,0.0,0.0,1.09,0.81
393,2001,臺南市,1489.0,0.0,0.0,3789.0,0.0,0.0,69.0,0.0,0.0,77.0,0.0,0.0,450.0,0.0,0.0,910.0,0.0,0.0,970.0,0.0,0.0,2802.0,0.0,0.0,0.64,0.51
394,2001,臺 北 市,11021.0,0.0,0.0,24760.0,0.0,0.0,1025.0,0.0,0.0,1118.0,0.0,0.0,4145.0,0.0,0.0,9348.0,0.0,0.0,5851.0,0.0,0.0,14294.0,0.0,0.0,1.23,0.94
395,2001,高 雄 市,6148.0,0.0,0.0,13968.0,0.0,0.0,276.0,0.0,0.0,322.0,0.0,0.0,2556.0,0.0,0.0,5292.0,0.0,0.0,3316.0,0.0,0.0,8354.0,0.0,0.0,1.21,0.93
396,2001,金門縣,337.0,0.0,0.0,853.0,0.0,0.0,11.0,0.0,0.0,31.0,0.0,0.0,200.0,0.0,0.0,436.0,0.0,0.0,126.0,0.0,0.0,386.0,0.0,0.0,1.82,1.5
397,2001,連江縣,29.0,0.0,0.0,32.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.85,0.36
398,2000,全國,66467.0,0.0,0.0,156134.0,0.0,0.0,4983.0,0.0,0.0,5778.0,0.0,0.0,24470.0,0.0,0.0,52630.0,0.0,0.0,37014.0,0.0,0.0,97726.0,0.0,0.0,0.99,0.7
399,2000,臺北縣,7177.0,0.0,0.0,17196.0,0.0,0.0,606.0,0.0,0.0,741.0,0.0,0.0,2275.0,0.0,0.0,4852.0,0.0,0.0,4296.0,0.0,0.0,11603.0,0.0,0.0,0.63,0.48
400,2000,宜蘭縣,1866.0,0.0,0.0,5054.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,492.0,0.0,0.0,1472.0,0.0,0.0,1298.0,0.0,0.0,3506.0,0.0,0.0,1.4,1.09
401,2000,桃園縣,3833.0,0.0,0.0,9571.0,0.0,0.0,328.0,0.0,0.0,368.0,0.0,0.0,1393.0,0.0,0.0,3374.0,0.0,0.0,2112.0,0.0,0.0,5829.0,0.0,0.0,0.76,0.55
402,2000,新竹縣,807.0,0.0,0.0,1989.0,0.0,0.0,85.0,0.0,0.0,98.0,0.0,0.0,368.0,0.0,0.0,971.0,0.0,0.0,354.0,0.0,0.0,920.0,0.0,0.0,0.7,0.45
403,2000,苗栗縣,1335.0,0.0,0.0,2922.0,0.0,0.0,82.0,0.0,0.0,85.0,0.0,0.0,479.0,0.0,0.0,902.0,0.0,0.0,774.0,0.0,0.0,1935.0,0.0,0.0,0.91,0.52
404,2000,臺中縣,1761.0,0.0,0.0,4215.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,0.0,439.0,0.0,0.0,1088.0,0.0,0.0,1300.0,0.0,0.0,3102.0,0.0,0.0,0.44,0.28
405,2000,彰化縣,3398.0,0.0,0.0,7527.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,760.0,0.0,0.0,1775.0,0.0,0.0,2608.0,0.0,0.0,5722.0,0.0,0.0,1.07,0.57
406,2000,南投縣,2430.0,0.0,0.0,6430.0,0.0,0.0,196.0,0.0,0.0,203.0,0.0,0.0,952.0,0.0,0.0,2159.0,0.0,0.0,1282.0,0.0,0.0,4068.0,0.0,0.0,1.61,1.19
407,2000,雲林縣,2449.0,0.0,0.0,5846.0,0.0,0.0,60.0,0.0,0.0,64.0,0.0,0.0,840.0,0.0,0.0,1871.0,0.0,0.0,1549.0,0.0,0.0,3911.0,0.0,0.0,1.22,0.79
408,2000,嘉義縣,1820.0,0.0,0.0,4424.0,0.0,0.0,80.0,0.0,0.0,83.0,0.0,0.0,455.0,0.0,0.0,929.0,0.0,0.0,1285.0,0.0,0.0,3412.0,0.0,0.0,1.17,0.79
409,2000,臺南縣,2152.0,0.0,0.0,4395.0,0.0,0.0,156.0,0.0,0.0,164.0,0.0,0.0,997.0,0.0,0.0,1674.0,0.0,0.0,999.0,0.0,0.0,2557.0,0.0,0.0,0.66,0.4
410,2000,高雄縣,2746.0,0.0,0.0,6387.0,0.0,0.0,207.0,0.0,0.0,219.0,0.0,0.0,1043.0,0.0,0.0,2020.0,0.0,0.0,1496.0,0.0,0.0,4148.0,0.0,0.0,0.73,0.52
411,2000,屏東縣,6940.0,0.0,0.0,13907.0,0.0,0.0,462.0,0.0,0.0,478.0,0.0,0.0,2838.0,0.0,0.0,4549.0,0.0,0.0,3640.0,0.0,0.0,8880.0,0.0,0.0,2.79,1.53
412,2000,臺東縣,2531.0,0.0,0.0,6842.0,0.0,0.0,320.0,0.0,0.0,399.0,0.0,0.0,826.0,0.0,0.0,1878.0,0.0,0.0,1385.0,0.0,0.0,4565.0,0.0,0.0,3.47,2.79
413,2000,花蓮縣,2657.0,0.0,0.0,6742.0,0.0,0.0,114.0,0.0,0.0,124.0,0.0,0.0,882.0,0.0,0.0,2163.0,0.0,0.0,1661.0,0.0,0.0,4455.0,0.0,0.0,2.5,1.91
414,2000,澎湖縣,1148.0,0.0,0.0,2801.0,0.0,0.0,444.0,0.0,0.0,669.0,0.0,0.0,401.0,0.0,0.0,1148.0,0.0,0.0,303.0,0.0,0.0,984.0,0.0,0.0,4.15,3.13
415,2000,基隆市,825.0,0.0,0.0,1642.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,431.0,0.0,0.0,723.0,0.0,0.0,387.0,0.0,0.0,911.0,0.0,0.0,0.64,0.42
416,2000,新竹市,511.0,0.0,0.0,995.0,0.0,0.0,35.0,0.0,0.0,39.0,0.0,0.0,247.0,0.0,0.0,480.0,0.0,0.0,229.0,0.0,0.0,476.0,0.0,0.0,0.46,0.27
417,2000,臺中市,711.0,0.0,0.0,1841.0,0.0,0.0,49.0,0.0,0.0,52.0,0.0,0.0,197.0,0.0,0.0,513.0,0.0,0.0,465.0,0.0,0.0,1276.0,0.0,0.0,0.23,0.19
418,2000,嘉義市,718.0,0.0,0.0,1822.0,0.0,0.0,78.0,0.0,0.0,84.0,0.0,0.0,286.0,0.0,0.0,561.0,0.0,0.0,354.0,0.0,0.0,1177.0,0.0,0.0,0.9,0.68
419,2000,臺南市,1456.0,0.0,0.0,3612.0,0.0,0.0,79.0,0.0,0.0,89.0,0.0,0.0,479.0,0.0,0.0,949.0,0.0,0.0,898.0,0.0,0.0,2574.0,0.0,0.0,0.64,0.49
420,2000,臺 北 市,9773.0,0.0,0.0,22706.0,0.0,0.0,1046.0,0.0,0.0,1159.0,0.0,0.0,4106.0,0.0,0.0,9637.0,0.0,0.0,4621.0,0.0,0.0,11910.0,0.0,0.0,1.1,0.86
421,2000,高 雄 市,6937.0,0.0,0.0,16044.0,0.0,0.0,359.0,0.0,0.0,415.0,0.0,0.0,2963.0,0.0,0.0,6157.0,0.0,0.0,3615.0,0.0,0.0,9472.0,0.0,0.0,1.39,1.08
422,2000,金門縣,456.0,0.0,0.0,1193.0,0.0,0.0,44.0,0.0,0.0,87.0,0.0,0.0,312.0,0.0,0.0,776.0,0.0,0.0,100.0,0.0,0.0,330.0,0.0,0.0,2.54,2.22
423,2000,連江縣,30.0,0.0,0.0,31.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.99,0.46
424,1999,全國,58310.0,0.0,0.0,136691.0,0.0,0.0,4980.0,0.0,0.0,5769.0,0.0,0.0,21357.0,0.0,0.0,47064.0,0.0,0.0,31973.0,0.0,0.0,83858.0,0.0,0.0,0.89,0.62
425,1999,臺北縣,6211.0,0.0,0.0,14386.0,0.0,0.0,594.0,0.0,0.0,720.0,0.0,0.0,1957.0,0.0,0.0,3978.0,0.0,0.0,3660.0,0.0,0.0,9688.0,0.0,0.0,0.56,0.41
426,1999,宜蘭縣,1601.0,0.0,0.0,3938.0,0.0,0.0,81.0,0.0,0.0,87.0,0.0,0.0,359.0,0.0,0.0,903.0,0.0,0.0,1161.0,0.0,0.0,2948.0,0.0,0.0,1.23,0.85
427,1999,桃園縣,3389.0,0.0,0.0,8444.0,0.0,0.0,344.0,0.0,0.0,383.0,0.0,0.0,1240.0,0.0,0.0,2990.0,0.0,0.0,1805.0,0.0,0.0,5071.0,0.0,0.0,0.7,0.5
428,1999,新竹縣,693.0,0.0,0.0,1635.0,0.0,0.0,72.0,0.0,0.0,81.0,0.0,0.0,322.0,0.0,0.0,810.0,0.0,0.0,299.0,0.0,0.0,744.0,0.0,0.0,0.62,0.38
